epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,1793.08,1.11805,0.89489,1.41528,0.80579,0.61538,0.73056,0.33779,1.95781,1.41247,2.13768,0.00045285,0.00045285,0.00045285
71,1818.75,1.14944,0.85538,1.40962,0.71895,0.66448,0.72316,0.33583,1.94633,1.41613,2.13443,0.000438703,0.000438703,0.000438703
72,1844.28,1.14286,0.8593,1.40845,0.71494,0.59411,0.68319,0.31414,2.02394,1.47978,2.19112,0.000424556,0.000424556,0.000424556
73,1869.72,1.15125,0.88239,1.40951,0.64935,0.65934,0.66685,0.32347,1.88107,1.53743,2.06871,0.000410409,0.000410409,0.000410409
74,1895.05,1.11905,0.85563,1.39753,0.65759,0.52923,0.63168,0.31026,1.84648,1.65972,2.07163,0.000396262,0.000396262,0.000396262
75,1920.72,1.10798,0.81475,1.36636,0.66024,0.66224,0.67664,0.31269,1.91536,1.58706,2.15483,0.000382115,0.000382115,0.000382115
76,1946.04,1.11825,0.81675,1.36855,0.68173,0.61923,0.66394,0.30291,2.05025,1.52448,2.23666,0.000367967,0.000367967,0.000367967
77,1971.33,1.05077,0.77521,1.30946,0.64577,0.61351,0.65449,0.30436,1.94104,1.49435,2.13945,0.00035382,0.00035382,0.00035382
78,1996.89,1.04391,0.77187,1.30841,0.75385,0.60045,0.6948,0.32004,1.92422,1.53525,2.12259,0.000339673,0.000339673,0.000339673
79,2022.13,1.04105,0.76606,1.2892,0.6521,0.65109,0.70509,0.33295,1.93631,1.47762,2.11727,0.000325526,0.000325526,0.000325526
80,2047.6,1.09669,0.80803,1.38866,0.74977,0.59933,0.69313,0.3438,1.88945,1.43868,2.0964,0.000311379,0.000311379,0.000311379
81,2073.04,1.11217,0.82526,1.39426,0.78938,0.602,0.688,0.35238,1.86242,1.34904,2.09961,0.000297232,0.000297232,0.000297232
82,2098.42,1.09941,0.79968,1.36568,0.7643,0.60879,0.70914,0.36274,1.90022,1.3339,2.14904,0.000283085,0.000283085,0.000283085
83,2123.81,1.04234,0.78367,1.34714,0.72111,0.68601,0.7324,0.34948,1.99654,1.37974,2.21049,0.000268938,0.000268938,0.000268938
84,2149.2,1.03173,0.78127,1.34231,0.75144,0.67553,0.71976,0.34311,2.05389,1.38445,2.25853,0.000254791,0.000254791,0.000254791
85,2174.76,1.04599,0.76927,1.32136,0.67155,0.70417,0.70026,0.35141,1.92865,1.40431,2.15796,0.000240644,0.000240644,0.000240644
